experiment,sweep_axis,level,topology_kind,graph,replicate,n_units,n_steps,rho,leak_rate,sigma_u,state_noise,nominal_density,realized_density,in_degree_max,in_degree_std,gain_max,gain_std,mc_total,mc_effective_delay,ipc_total,ipc_linear,ipc_nonlinear,wall_time_s
3T_topology_ladder,rho,erdos_renyi,erdos_renyi,7,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0732,7.0,1.7159254063041316,1.1226270276815633,0.2534860952534774,11.811106291578517,7.110634365151894,31.476407253061957,11.803564954989644,19.67284229807231,0.696757750120014
3T_topology_ladder,rho,erdos_renyi,erdos_renyi,7,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0732,7.0,1.7159254063041316,1.4749775304560575,0.33961082621748834,12.827222844956026,7.961978989980198,31.38421934863665,12.80304841568513,18.58117093295152,0.6936350411269814
3T_topology_ladder,rho,erdos_renyi,erdos_renyi,7,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0732,7.0,1.7159254063041316,1.3372128405235568,0.2981440836145469,15.371724605189392,9.630824909874423,30.227767582523327,15.348786167641657,14.87898141488167,0.6937604998238385
3T_topology_ladder,rho,control_symmetric,control,0,0,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0876,10.0,1.968654362756449,1.4066801170479573,0.2916990898172909,14.824155773118703,9.812799254992244,30.07710971282833,14.777536389041533,15.299573323786799,0.6972655830904841
3T_topology_ladder,rho,control_symmetric,control,0,1,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0876,10.0,1.968654362756449,1.5445158959932201,0.2912284906669809,14.089465457578417,8.062830429442496,34.40040631968081,14.088023791624405,20.312382528056407,0.6962699589785188
3T_topology_ladder,rho,control_symmetric,control,0,2,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0876,10.0,1.968654362756449,1.242279676406852,0.2622938121821625,12.3075171128718,8.13335693771444,29.837659967651373,12.252026767030108,17.585633200621267,0.6933690840378404
3T_topology_ladder,rho,control_symmetric,control,1,0,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0804,10.0,2.1306337085477645,1.371570580528661,0.2926920658552535,13.018363903753455,7.955796043994415,31.106289690566943,13.00708916575302,18.099200524813924,0.691272874828428
3T_topology_ladder,rho,control_symmetric,control,1,1,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0804,10.0,2.1306337085477645,1.184983577450503,0.23778754764652107,13.901191921244981,9.007784453383259,30.225616740313313,13.872679115046596,16.35293762526672,0.6979919169098139
3T_topology_ladder,rho,control_symmetric,control,1,2,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0804,10.0,2.1306337085477645,1.2548727173966407,0.2953691620453637,12.620590119294752,8.521503768324527,30.096100002375906,12.571013293736348,17.525086708639556,0.6893335001077503
3T_topology_ladder,rho,control_symmetric,control,2,0,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0704,7.0,1.526302722267113,1.39723351021259,0.28017896086841204,12.596323299358867,7.6440461203726535,31.132511160282746,12.591345755280377,18.541165405002367,0.6920178339350969
3T_topology_ladder,rho,control_symmetric,control,2,1,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0704,7.0,1.526302722267113,1.3134096146474394,0.29367788854254123,14.33938189770026,9.230521632382194,30.75707826143634,14.27665798989246,16.48042027154388,0.6936065000481904
3T_topology_ladder,rho,control_symmetric,control,2,2,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0704,7.0,1.526302722267113,1.1355666660228705,0.24140143045832102,13.687074385615572,9.26857482220567,33.15109089906182,13.634124433381144,19.516966465680675,0.6969972918741405
3T_topology_ladder,rho,control_symmetric,control,3,0,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0832,9.0,1.653602128687551,1.08841191775061,0.21046818514993645,12.15593909086512,7.04474542672214,30.748280726270913,12.155894625550737,18.592386100720177,0.6945782080292702
3T_topology_ladder,rho,control_symmetric,control,3,1,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0832,9.0,1.653602128687551,1.3396191910780562,0.2861581176757378,13.789563889180863,8.488523633732896,32.657156190947596,13.772778179285659,18.884378011661937,0.6933501248713583
3T_topology_ladder,rho,control_symmetric,control,3,2,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0832,9.0,1.653602128687551,1.1920099258087913,0.23242668682592021,15.081442624610293,10.397882019239427,31.056469853004202,15.037478682060243,16.01899117094396,0.6921587919350713
3T_topology_ladder,rho,control_symmetric,control,4,0,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.078,8.0,1.94164878389476,0.9872820514238189,0.2608996887372015,11.780254137837678,7.818625747358038,27.71427475394153,11.757014433032479,15.957260320909052,0.6965656669344753
3T_topology_ladder,rho,control_symmetric,control,4,1,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.078,8.0,1.94164878389476,1.359709523795521,0.3299065544157362,12.57558825194763,8.44379045074902,31.520629794875745,12.534197781691221,18.986432013184526,0.6964619578793645
3T_topology_ladder,rho,control_symmetric,control,4,2,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.078,8.0,1.94164878389476,1.2977218002624547,0.3196369104811242,13.249961241981836,8.869056287461188,31.963811496017783,13.181396426411556,18.782415069606227,0.7001395830884576
3T_topology_ladder,rho,control_symmetric,control,5,0,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0652,8.0,1.8526737435393206,1.1070796477679763,0.2822404933025361,11.305094746495053,7.095387877819193,26.844779004463387,11.306851058687606,15.537927945775781,0.7051220000721514
3T_topology_ladder,rho,control_symmetric,control,5,1,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0652,8.0,1.8526737435393206,1.0654721284495035,0.25392415043833033,12.701917076071917,8.109084323257203,32.02081379533882,12.671488698221367,19.34932509711745,0.6999030839651823
3T_topology_ladder,rho,control_symmetric,control,5,2,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0652,8.0,1.8526737435393206,1.1968932714624219,0.2748014620093112,14.199955363265541,9.742458491776224,28.825777718372088,14.16116824127053,14.664609477101557,0.6959294581320137
3T_topology_ladder,rho,control_symmetric,control,6,0,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0716,8.0,1.9400000000000002,1.279433080941361,0.31510724677328467,13.769082164755764,8.857010514660491,30.624995681089136,13.758893157031311,16.866102524057823,0.6994428341276944
3T_topology_ladder,rho,control_symmetric,control,6,1,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0716,8.0,1.9400000000000002,1.224752736476704,0.2961048417959264,15.018658013505432,9.8071559659095,30.50345821035342,14.98925020795595,15.514208002397469,0.6973671251907945
3T_topology_ladder,rho,control_symmetric,control,6,2,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0716,8.0,1.9400000000000002,1.331992963519703,0.3292354558207465,13.452954853091775,8.356470909169463,28.820238558134207,13.432858857051183,15.387379701083024,0.6995005831122398
3T_topology_ladder,rho,control_symmetric,control,7,0,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0864,9.0,1.9124852940611072,1.3165596193104472,0.284467077644736,13.183380991806672,8.546493921282352,29.632060063830572,13.181011875243941,16.451048188586633,0.6932904999703169
3T_topology_ladder,rho,control_symmetric,control,7,1,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0864,9.0,1.9124852940611072,1.192125773050552,0.23081117913703084,14.767834735433857,8.72780965035171,33.42380736978889,14.748989784192254,18.674817585596635,0.6932616250123829
3T_topology_ladder,rho,control_symmetric,control,7,2,50,20000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0864,9.0,1.9124852940611072,1.2190104646936775,0.2488366561565605,15.102649655234323,10.56100560725442,30.717340250731894,15.035867533788043,15.681472716943851,0.6954245411325246
3T_topology_ladder,rho,control_no_self,control,0,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.072,10.0,2.1908902300206647,1.5714277710522424,0.3857340358455831,12.576526077515789,7.491835434342111,32.24902185102745,12.577960206714225,19.671061644313227,0.701243625022471
3T_topology_ladder,rho,control_no_self,control,0,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.072,10.0,2.1908902300206647,1.6208620750796785,0.3621188838187504,13.48850103370578,8.242344344435002,30.973478667107297,13.460953960418664,17.512524706688634,0.6969472079072148
3T_topology_ladder,rho,control_no_self,control,0,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.072,10.0,2.1908902300206647,1.8607359446790137,0.3982292512196252,13.132099939645467,8.254723996296029,30.206135294472908,13.072356839358394,17.133778455114516,0.6967554579023272
3T_topology_ladder,rho,control_no_self,control,1,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.074,8.0,1.9416487838947598,1.575093295164898,0.3432021774113722,12.921327039570123,7.95370925347488,30.685707500665934,12.918019297446214,17.76768820321972,0.6937050828710198
3T_topology_ladder,rho,control_no_self,control,1,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.074,8.0,1.9416487838947598,1.4801864019393718,0.35857691416459875,14.568667475009851,8.842915705766508,32.9061190358359,14.558184679708296,18.347934356127602,0.6925760828889906
3T_topology_ladder,rho,control_no_self,control,1,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.074,8.0,1.9416487838947598,1.4641221879055906,0.37727339650506553,13.431138374949816,7.88887905294014,31.112801822502156,13.419603722693674,17.693198099808484,0.6924992089625448
3T_topology_ladder,rho,control_no_self,control,2,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0724,8.0,1.6720047846821493,1.4111898597718286,0.34512588540485944,14.16659895709612,8.614277051738533,30.659758472099618,14.155111519223425,16.504646952876193,0.6971867079846561
3T_topology_ladder,rho,control_no_self,control,2,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0724,8.0,1.6720047846821493,1.7452635492078088,0.36120498021152214,15.2383639246688,9.215556441701654,29.578010636682208,15.230867630998116,14.347143005684092,0.6938392920419574
3T_topology_ladder,rho,control_no_self,control,2,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0724,8.0,1.6720047846821493,1.2016848165645098,0.2835803645362929,13.571546791237012,9.5621971780418,33.2419614945768,13.462727426524342,19.779234068052457,0.6934120829682797
3T_topology_ladder,rho,control_no_self,control,3,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0792,10.0,1.8216476058777118,1.5639747754416098,0.33154051113924676,14.61489767858404,8.920637635278238,33.59892652094606,14.59063030291725,19.00829621802881,0.6955321670975536
3T_topology_ladder,rho,control_no_self,control,3,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0792,10.0,1.8216476058777118,2.0267504641890075,0.4122811258694407,14.768786630384954,8.706626775994737,29.975662623758215,14.765253593851034,15.210409029907181,0.6953200830612332
3T_topology_ladder,rho,control_no_self,control,3,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0792,10.0,1.8216476058777118,1.515626081618432,0.32390142833008306,15.564348997668294,9.950654639081732,30.96447795208753,15.529406708860792,15.435071243226739,0.6944590001367033
3T_topology_ladder,rho,control_no_self,control,4,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0664,8.0,1.7022338264762569,1.5532079032823052,0.3432471650643987,13.854611594968997,8.187373698154502,31.23616634468337,13.857457505714942,17.37870883896843,0.6947884999681264
3T_topology_ladder,rho,control_no_self,control,4,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0664,8.0,1.7022338264762569,1.7756436267923346,0.38670473927992377,12.727177871960585,8.230737512974818,27.95249431687165,12.703924076149223,15.248570240722428,0.6906748749315739
3T_topology_ladder,rho,control_no_self,control,4,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0664,8.0,1.7022338264762569,1.6472898588308755,0.37156186449464207,16.00168604797782,9.41919616763256,33.32513811953609,15.96044865344005,17.364689466096042,0.6951541248708963
3T_topology_ladder,rho,control_no_self,control,5,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0684,7.0,1.8230743265155154,1.521551672568456,0.3906573061132441,13.039013324136013,7.75526903542632,30.6650718586191,13.02864667159312,17.636425187025978,0.6983296670950949
3T_topology_ladder,rho,control_no_self,control,5,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0684,7.0,1.8230743265155154,1.6955292981871295,0.39828045725780475,14.703589033767607,8.547092318997386,32.13050604279924,14.70980904025401,17.420697002545232,0.6909740420524031
3T_topology_ladder,rho,control_no_self,control,5,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0684,7.0,1.8230743265155154,1.651034428197931,0.3787004431251874,15.139178133371503,9.846973914522424,29.294360992794132,15.078161586479593,14.216199406314539,0.689895624993369
3T_topology_ladder,rho,control_no_self,control,6,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0804,9.0,2.054166497633529,1.7371358469489186,0.3173175155478672,13.817187092484197,8.205721371099555,33.29629344988959,13.809829133772272,19.486464316117317,0.6950629169587046
3T_topology_ladder,rho,control_no_self,control,6,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0804,9.0,2.054166497633529,1.5145617563045493,0.37343996243089955,16.748833045845537,10.011456455686488,29.752142166713178,16.715819940683065,13.036322226030112,0.6893327499274164
3T_topology_ladder,rho,control_no_self,control,6,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0804,9.0,2.054166497633529,1.374037053475798,0.31705358698170905,15.201953838060493,10.467769071318664,32.348399392405156,15.069783808606346,17.27861558379881,0.6956529580056667
3T_topology_ladder,rho,control_no_self,control,7,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.074,7.0,1.6999999999999997,1.3508243399046693,0.2960315471726059,13.225323113473818,8.040147637102839,31.912189285610612,13.217723355408017,18.694465930202597,0.6959352919366211
3T_topology_ladder,rho,control_no_self,control,7,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.074,7.0,1.6999999999999997,1.492577164705355,0.3368315304573165,12.821489132998284,7.653626378920332,32.17684973990127,12.821028736138265,19.355821003763005,0.6969032080378383
3T_topology_ladder,rho,control_no_self,control,7,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.074,7.0,1.6999999999999997,1.3449391086598608,0.2743411497953118,14.320516919636038,10.051207304670951,28.188851141985033,14.230876783365268,13.957974358619765,0.6917804579716176
3T_topology_ladder,rho,degree_preserving,degree_preserving,0,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0776,22.0,3.8865923377683957,1.407388932128158,0.26325088923144474,10.741124062543038,7.606087219714182,25.760430017684527,10.709284405079135,15.051145612605392,0.74747204198502
3T_topology_ladder,rho,degree_preserving,degree_preserving,0,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0776,22.0,3.8865923377683957,1.473756593663013,0.27655556856466007,12.062806942760151,8.248780453372941,26.370664387423993,12.042630714390251,14.328033673033742,0.7573056251276284
3T_topology_ladder,rho,degree_preserving,degree_preserving,0,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0776,22.0,3.8865923377683957,1.3208830637389168,0.24873427312120341,10.309173128455983,7.778909540303874,23.59427170106361,10.265227129718623,13.329044571344989,0.7351682498119771
3T_topology_ladder,rho,degree_preserving,degree_preserving,1,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0776,20.0,3.4620225302559775,1.7524175859353412,0.2967803244098766,11.54881630257422,7.228588221255137,30.438484171389348,11.531377101585367,18.90710706980398,0.7345674999523908
3T_topology_ladder,rho,degree_preserving,degree_preserving,1,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0776,20.0,3.4620225302559775,1.4331910849028693,0.2851949421753515,11.477578359470856,7.371974194827478,29.615778013570996,11.46221273695903,18.153565276611964,0.730837875045836
3T_topology_ladder,rho,degree_preserving,degree_preserving,1,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0776,20.0,3.4620225302559775,1.4971533276016942,0.32050517827250685,12.398027305968794,8.68318265821434,29.462634184648174,12.327820269396746,17.134813915251428,0.7334334168117493
3T_topology_ladder,rho,degree_preserving,degree_preserving,2,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0776,16.0,3.0175486740067674,1.3097162277313792,0.2857101786300289,11.286281597121055,7.327492667084856,28.082007070983284,11.2632458004389,16.818761270544385,0.7335152081213892
3T_topology_ladder,rho,degree_preserving,degree_preserving,2,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0776,16.0,3.0175486740067674,1.3108582773928918,0.28175143699175104,13.875436363647912,9.135052056810029,25.234912611902935,13.856070251165155,11.37884236073778,0.7317890420090407
3T_topology_ladder,rho,degree_preserving,degree_preserving,2,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0776,16.0,3.0175486740067674,1.5523435916478259,0.3274906763061905,12.665806437958139,8.564329128427834,30.43685158776434,12.614783851922574,17.822067735841767,0.7311440000776201
3T_topology_ladder,rho,degree_preserving,degree_preserving,3,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0776,14.0,2.797427389584938,1.6012632600229078,0.28458662617570957,12.286712397824823,7.47015523265567,30.151445058925546,12.293692695907684,17.857752363017863,0.7326169579755515
3T_topology_ladder,rho,degree_preserving,degree_preserving,3,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0776,14.0,2.797427389584938,1.1344308624344381,0.2537493057145806,13.809344267601695,8.967332689618416,27.03987845372412,13.765461446547427,13.274417007176694,0.7380980830639601
3T_topology_ladder,rho,degree_preserving,degree_preserving,3,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0776,14.0,2.797427389584938,1.3074037815616426,0.2706529657594207,13.850064331456084,8.880698198338624,28.811041302632642,13.807327742927683,15.00371355970496,0.7395800000522286
3T_topology_ladder,rho,degree_preserving,degree_preserving,4,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0776,12.0,2.7541967976163213,1.60714998091331,0.33662468243828675,15.450856180271474,9.749899288361641,29.4072539680914,15.444198708911841,13.963055259179558,0.738993207924068
3T_topology_ladder,rho,degree_preserving,degree_preserving,4,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0776,12.0,2.7541967976163213,1.4948420524230221,0.2767744644960321,12.416239866223808,8.25245498156473,29.262184423434896,12.361680955301603,16.900503468133294,0.7325403750874102
3T_topology_ladder,rho,degree_preserving,degree_preserving,4,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0776,12.0,2.7541967976163213,1.2155978731414119,0.2905419934791969,12.403515910015367,8.402203685613625,27.15049713001019,12.344654545138928,14.805842584871263,0.7364664170891047
3T_topology_ladder,rho,degree_preserving,degree_preserving,5,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0776,19.0,3.4096334113801734,1.299504190652666,0.24957991766175872,10.473685933719569,6.703491387153089,28.351927196141062,10.460880691252763,17.8910465048883,0.7347665829584002
3T_topology_ladder,rho,degree_preserving,degree_preserving,5,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0776,19.0,3.4096334113801734,2.107051055710497,0.3414953545157511,13.472580288967809,8.458530890219874,28.40799712771865,13.440674473643373,14.967322654075279,0.7387457909062505
